id,question,label,raw_response,provider,model,latency_seconds,timestamp,error
medqa_0989,Does the patient have a history of inflammatory bowel disease (IBD) or celiac disease?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.64,2026-05-01T02:56:28.050340+00:00,
medqa_0682,"Can you tell me more about the onset and characteristics of her shortness of breath – for example, is it gradual or sudden, and are there any associated symptoms like cough, fever, or chest pain?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.796,2026-05-01T02:56:30.848192+00:00,
medqa_0682,"Has the patient been exposed to any known allergens or irritants, such as dust, mold, pets, or smoke, and does she have a personal or family history of asthma or atopy?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.879,2026-05-01T02:56:33.728152+00:00,
medqa_0682,"What is the patient's current peak expiratory flow (PEF) or forced expiratory volume in 1 second (FEV1) compared to her predicted values, and has she been using any inhaled corticosteroids or bronchodilators, and if so, with what frequency and effect?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.582,2026-05-01T02:56:36.310709+00:00,
medqa_0278,"Can you describe the severity of his shortness of breath – is he able to speak in full sentences, or is it significantly impairing his ability to breathe?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.776,2026-05-01T02:56:39.088209+00:00,
medqa_0278,"Are there any signs of respiratory distress such as accessory muscle use, nasal flaring, or cyanosis?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.722,2026-05-01T02:56:41.810656+00:00,
medqa_0278,"Is there any suspicion of a pneumothorax (e.g., history of trauma, sudden onset of chest pain) or any other condition that would contraindicate BiPAP?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.744,2026-05-01T02:56:44.555790+00:00,
medqa_0983,"Has the patient previously been treated with beta-blockers, and if so, what was the response and current dosage?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.766,2026-05-01T02:56:47.322451+00:00,
medqa_0983,What is the patient's current Child-Pugh score and MELD score?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.66,2026-05-01T02:56:49.983882+00:00,
medqa_0983,"Does the patient have a history of variceal bleeding, and if so, when was the last episode and what was the treatment?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.579,2026-05-01T02:56:52.564242+00:00,
medqa_0620,"Can you tell me if the patient has any known history of edema, heart failure, or kidney disease?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.644,2026-05-01T02:56:55.209660+00:00,
medqa_0620,"Is the patient currently taking any other medications for heart failure, such as ACE inhibitors, ARBs, or beta-blockers?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.606,2026-05-01T02:56:57.816516+00:00,
medqa_0620,"Is the patient's breathing difficulty acute in onset, or has it been gradually worsening?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.731,2026-05-01T02:57:00.548467+00:00,
medqa_1097,How long has the patient been experiencing these symptoms?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.802,2026-05-01T02:57:03.351130+00:00,
medqa_1097,Has the patient traveled internationally or consumed any undercooked or unusual foods recently?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.729,2026-05-01T02:57:06.080679+00:00,
medqa_1097,"Does the patient have any known pre-existing medical conditions, particularly inflammatory bowel disease or a history of kidney problems?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.603,2026-05-01T02:57:08.685258+00:00,
medqa_0732,"Can you describe the nature of the pain – is it constant, intermittent, sharp, dull, radiating, or associated with any neurological symptoms like numbness, tingling, or weakness in your arms or legs?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.787,2026-05-01T02:57:11.473227+00:00,
medqa_0732,"Has the patient experienced any recent trauma, fever, weight loss, or night sweats?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.75,2026-05-01T02:57:14.223926+00:00,
medqa_0732,"Are there any signs of skin changes or lesions along the spine, such as redness, warmth, or ulcerations?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.715,2026-05-01T02:57:16.940266+00:00,
medqa_0028,How long has the vomiting and bloody diarrhea been occurring?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.623,2026-05-01T02:57:19.564871+00:00,
medqa_0028,"Is the patient febrile, and if so, what is the temperature?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,3.048,2026-05-01T02:57:23.613613+00:00,
medqa_0028,"Could you describe the appearance of the bloody diarrhea? Is it grossly bloody, or melena (dark, tarry stools)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.61,2026-05-01T02:57:26.224173+00:00,
medqa_0644,"Could you describe what 'point D' on the graph represents – specifically, what variable is being measured and what is its value at that point?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.74,2026-05-01T02:57:28.965189+00:00,
medqa_0644,"What gastrointestinal regulatory substance is being studied, and what is its known physiological effect (e.g., increases insulin secretion, inhibits gastric acid secretion)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.671,2026-05-01T02:57:31.637077+00:00,
medqa_0644,Is the gastrointestinal regulatory substance being studied known to primarily influence gastric emptying or intestinal motility?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.693,2026-05-01T02:57:34.331309+00:00,
medqa_0400,How long has the knee swelling and pain been present?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.491,2026-05-01T02:57:36.823493+00:00,
medqa_0400,"Does the patient have any history of trauma to the right knee, or any other joint pain/swelling in other locations?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.744,2026-05-01T02:57:39.568711+00:00,
medqa_0400,"Does the patient have a family history of gout, pseudogout, or other crystal-related arthropathies?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.633,2026-05-01T02:57:42.202545+00:00,
medqa_0426,"Where did the patient recently travel, and what activities did they engage in during their trip?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.466,2026-05-01T02:57:45.669298+00:00,
medqa_0426,"Has the patient experienced any skin lesions, ulcers, or swollen lymph nodes, particularly in the areas where he might have been bitten or scratched?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.699,2026-05-01T02:57:48.369636+00:00,
medqa_0426,"Has the patient experienced any bleeding from the eschar sites, and has he reported any significant pain or tenderness beyond the immediate area of the lesions?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.62,2026-05-01T02:57:50.991100+00:00,
medqa_0281,How long has this bulla been present?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.637,2026-05-01T02:57:53.629154+00:00,
medqa_0281,"Does the patient have a history of autoimmune disease, particularly pemphigus or bullous pemphigoid, or any recent medication changes?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.347,2026-05-01T02:57:56.977044+00:00,
medqa_0281,"Are there any signs of mucosal involvement, such as oral or esophageal lesions?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.717,2026-05-01T02:57:59.694964+00:00,
medqa_0847,"How long has the patient been experiencing heartburn, and are there any specific triggers or alleviating factors you've noticed?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.23,2026-05-01T02:58:02.925629+00:00,
medqa_0847,"Does the patient have any known allergies, particularly to medications or food, and has she ever been diagnosed with any other gastrointestinal conditions like ulcers or esophagitis?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.833,2026-05-01T02:58:05.759542+00:00,
medqa_0847,"Has the patient tried any other medications besides antacids for her heartburn, such as H2 receptor antagonists, and if so, what was her response?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.779,2026-05-01T02:58:08.540026+00:00,
